,dif_min,atraso_15,temporada_alta,periodo_dia
55612,-3,0,0,5:00 a 11:59
55613,1,0,0,12:00 a 18:59
55614,-10,0,0,12:00 a 18:59
55615,0,0,0,5:00 a 11:59
55616,-9,0,0,5:00 a 11:59
55617,-6,0,0,12:00 a 18:59
55618,107,1,0,5:00 a 11:59
55619,14,0,0,12:00 a 18:59
55620,-3,0,0,12:00 a 18:59
55621,1,0,0,5:00 a 11:59
55622,-2,0,0,5:00 a 11:59
55623,-9,0,0,12:00 a 18:59
55624,6,0,0,5:00 a 11:59
55625,-6,0,0,12:00 a 18:59
55626,-5,0,0,12:00 a 18:59
55627,17,1,0,5:00 a 11:59
55628,37,1,0,5:00 a 11:59
55629,-8,0,0,5:00 a 11:59
55630,-1,0,0,12:00 a 18:59
55631,2,0,0,5:00 a 11:59
55632,4,0,0,12:00 a 18:59
55633,-1,0,0,12:00 a 18:59
55634,11,0,1,5:00 a 11:59
55635,63,1,0,5:00 a 11:59
55636,5,0,0,5:00 a 11:59
55637,-2,0,0,5:00 a 11:59
55638,4,0,0,5:00 a 11:59
55639,-10,0,0,5:00 a 11:59
55640,22,1,0,5:00 a 11:59
55641,1,0,0,5:00 a 11:59
55642,3,0,0,5:00 a 11:59
55643,25,1,0,5:00 a 11:59
55644,16,1,0,5:00 a 11:59
55645,12,0,0,5:00 a 11:59
55646,1,0,0,5:00 a 11:59
55647,1,0,0,5:00 a 11:59
55648,21,1,1,12:00 a 18:59
55649,2,0,0,5:00 a 11:59
55650,16,1,0,5:00 a 11:59
55651,-8,0,0,5:00 a 11:59
55652,2,0,0,5:00 a 11:59
55653,7,0,0,5:00 a 11:59
55654,5,0,0,12:00 a 18:59
55655,-1,0,0,5:00 a 11:59
55656,11,0,0,5:00 a 11:59
55657,18,1,0,5:00 a 11:59
55658,-3,0,0,12:00 a 18:59
55659,10,0,0,5:00 a 11:59
55660,22,1,0,5:00 a 11:59
55661,7,0,0,5:00 a 11:59
55662,0,0,0,12:00 a 18:59
55663,-3,0,0,5:00 a 11:59
55664,-6,0,0,5:00 a 11:59
55665,-2,0,1,12:00 a 18:59
55666,0,0,1,12:00 a 18:59
55667,-5,0,0,12:00 a 18:59
55668,2,0,0,12:00 a 18:59
55669,0,0,0,12:00 a 18:59
55670,3,0,0,12:00 a 18:59
55671,-1,0,0,12:00 a 18:59
55672,-1,0,0,12:00 a 18:59
55673,-1,0,0,12:00 a 18:59
55674,-2,0,0,12:00 a 18:59
55675,1,0,0,12:00 a 18:59
55676,7,0,0,12:00 a 18:59
55677,42,1,0,12:00 a 18:59
55678,2,0,0,12:00 a 18:59
55679,9,0,0,12:00 a 18:59
55680,13,0,0,12:00 a 18:59
55681,4,0,0,12:00 a 18:59
55682,10,0,0,12:00 a 18:59
55683,41,1,0,12:00 a 18:59
55684,37,1,0,12:00 a 18:59
55685,-11,0,0,12:00 a 18:59
55686,-4,0,0,12:00 a 18:59
55687,-1,0,0,12:00 a 18:59
55688,-3,0,0,12:00 a 18:59
55689,103,1,0,12:00 a 18:59
55690,18,1,0,12:00 a 18:59
55691,1,0,0,12:00 a 18:59
55692,-13,0,0,12:00 a 18:59
55693,5,0,0,12:00 a 18:59
55694,0,0,0,12:00 a 18:59
55695,0,0,0,12:00 a 18:59
55696,-4,0,1,5:00 a 11:59
55697,18,1,0,5:00 a 11:59
55698,1,0,0,5:00 a 11:59
55699,-4,0,0,5:00 a 11:59
55700,-1,0,0,5:00 a 11:59
55701,-8,0,0,5:00 a 11:59
55702,7,0,0,5:00 a 11:59
55703,1,0,0,5:00 a 11:59
55704,-1,0,0,5:00 a 11:59
55705,-8,0,0,5:00 a 11:59
55706,11,0,1,12:00 a 18:59
55707,3,0,0,12:00 a 18:59
55708,9,0,0,12:00 a 18:59
55709,5,0,0,12:00 a 18:59
55710,1,0,0,12:00 a 18:59
55711,20,1,1,5:00 a 11:59
55712,4,0,0,5:00 a 11:59
55713,2,0,0,5:00 a 11:59
55714,12,0,0,5:00 a 11:59
55715,-1,0,0,5:00 a 11:59
55716,-2,0,0,5:00 a 11:59
55717,27,1,0,5:00 a 11:59
55718,11,0,0,5:00 a 11:59
55719,15,0,0,5:00 a 11:59
55720,20,1,0,5:00 a 11:59
55721,12,0,0,5:00 a 11:59
55722,-1,0,0,5:00 a 11:59
55723,6,0,0,5:00 a 11:59
55724,1,0,0,5:00 a 11:59
55725,-7,0,1,12:00 a 18:59
55726,0,0,0,12:00 a 18:59
55727,1,0,0,12:00 a 18:59
55728,-6,0,0,5:00 a 11:59
55729,3,0,0,12:00 a 18:59
55730,-2,0,0,12:00 a 18:59
55731,91,1,0,12:00 a 18:59
55732,3,0,0,5:00 a 11:59
55733,13,0,0,12:00 a 18:59
55734,5,0,0,12:00 a 18:59
55735,2,0,0,5:00 a 11:59
55736,38,1,0,12:00 a 18:59
55737,4,0,0,12:00 a 18:59
55738,-2,0,0,12:00 a 18:59
55739,0,0,0,5:00 a 11:59
55740,1,0,0,12:00 a 18:59
55741,-8,0,1,12:00 a 18:59
55742,8,0,0,12:00 a 18:59
55743,0,0,0,5:00 a 11:59
55744,19,1,0,5:00 a 11:59
55745,-5,0,0,5:00 a 11:59
55746,7,0,0,12:00 a 18:59
55747,1,0,0,12:00 a 18:59
55748,68,1,0,5:00 a 11:59
55749,23,1,0,5:00 a 11:59
55750,0,0,0,5:00 a 11:59
55751,7,0,0,12:00 a 18:59
55752,0,0,0,12:00 a 18:59
55753,22,1,0,5:00 a 11:59
55754,56,1,0,5:00 a 11:59
55755,3,0,0,5:00 a 11:59
55756,-2,0,0,12:00 a 18:59
55757,3,0,0,12:00 a 18:59
55758,55,1,0,5:00 a 11:59
55759,23,1,0,5:00 a 11:59
55760,1,0,0,5:00 a 11:59
55761,-9,0,0,12:00 a 18:59
55762,-5,0,0,12:00 a 18:59
55763,-3,0,1,5:00 a 11:59
55764,-6,0,0,5:00 a 11:59
55765,99,1,0,5:00 a 11:59
55766,-5,0,0,5:00 a 11:59
55767,2,0,0,5:00 a 11:59
55768,-8,0,1,19:00 a 4:59
55769,-8,0,1,19:00 a 4:59
55770,27,1,0,19:00 a 4:59
55771,-8,0,0,19:00 a 4:59
55772,4,0,0,19:00 a 4:59
55773,-9,0,0,19:00 a 4:59
55774,0,0,0,19:00 a 4:59
55775,34,1,0,19:00 a 4:59
55776,1,0,0,19:00 a 4:59
55777,-4,0,0,19:00 a 4:59
55778,-4,0,0,19:00 a 4:59
55779,-7,0,0,19:00 a 4:59
55780,-2,0,0,19:00 a 4:59
55781,-5,0,0,19:00 a 4:59
55782,-1,0,0,19:00 a 4:59
55783,7,0,0,19:00 a 4:59
55784,1,0,0,19:00 a 4:59
55785,1,0,0,19:00 a 4:59
55786,8,0,0,19:00 a 4:59
55787,4,0,0,19:00 a 4:59
55788,112,1,0,19:00 a 4:59
55789,7,0,0,19:00 a 4:59
55790,3,0,0,19:00 a 4:59
55791,2,0,0,19:00 a 4:59
55792,-3,0,0,19:00 a 4:59
55793,-7,0,0,19:00 a 4:59
55794,10,0,0,19:00 a 4:59
55795,-6,0,0,19:00 a 4:59
55796,-2,0,0,19:00 a 4:59
55797,-6,0,1,19:00 a 4:59
55798,-8,0,1,19:00 a 4:59
55799,0,0,0,19:00 a 4:59
55800,-6,0,0,19:00 a 4:59
55801,-2,0,0,19:00 a 4:59
55802,-10,0,0,19:00 a 4:59
55803,-11,0,0,19:00 a 4:59
55804,-6,0,0,19:00 a 4:59
55805,-6,0,0,19:00 a 4:59
55806,-13,0,0,19:00 a 4:59
55807,-13,0,0,19:00 a 4:59
55808,-7,0,0,19:00 a 4:59
55809,-6,0,0,19:00 a 4:59
55810,-6,0,0,19:00 a 4:59
55811,-14,0,0,19:00 a 4:59
55812,-6,0,0,19:00 a 4:59
55813,-6,0,0,19:00 a 4:59
55814,-6,0,0,19:00 a 4:59
55815,2,0,0,19:00 a 4:59
55816,0,0,0,19:00 a 4:59
55817,-8,0,0,19:00 a 4:59
55818,-6,0,0,19:00 a 4:59
55819,-14,0,0,19:00 a 4:59
55820,-4,0,0,19:00 a 4:59
55821,3,0,0,19:00 a 4:59
55822,-5,0,0,19:00 a 4:59
55823,7,0,0,19:00 a 4:59
55824,-4,0,0,19:00 a 4:59
55825,-4,0,0,19:00 a 4:59
55826,-9,0,0,19:00 a 4:59
55827,20,1,1,5:00 a 11:59
55828,-5,0,0,5:00 a 11:59
55829,49,1,0,5:00 a 11:59
55830,60,1,0,5:00 a 11:59
55831,1,0,0,12:00 a 18:59
55832,55,1,0,12:00 a 18:59
55833,35,1,0,12:00 a 18:59
55834,17,1,0,12:00 a 18:59
55835,4,0,0,12:00 a 18:59
55836,10,0,0,12:00 a 18:59
55837,60,1,0,12:00 a 18:59
55838,2,0,0,12:00 a 18:59
55839,10,0,0,12:00 a 18:59
55840,41,1,0,12:00 a 18:59
55841,19,1,0,12:00 a 18:59
55842,13,0,0,12:00 a 18:59
55843,39,1,0,12:00 a 18:59
55844,17,1,0,12:00 a 18:59
55845,3,0,0,12:00 a 18:59
55846,-6,0,1,19:00 a 4:59
55847,13,0,0,19:00 a 4:59
55848,-5,0,0,19:00 a 4:59
55849,-5,0,0,19:00 a 4:59
55850,-7,0,0,19:00 a 4:59
55851,2,0,0,19:00 a 4:59
55852,4,0,0,19:00 a 4:59
55853,-3,0,0,19:00 a 4:59
55854,1,0,0,19:00 a 4:59
55855,4,0,0,19:00 a 4:59
55856,26,1,0,19:00 a 4:59
55857,19,1,0,19:00 a 4:59
55858,6,0,0,19:00 a 4:59
55859,27,1,0,19:00 a 4:59
55860,27,1,0,19:00 a 4:59
55861,-5,0,0,19:00 a 4:59
55862,-8,0,0,19:00 a 4:59
55863,-8,0,0,19:00 a 4:59
55864,6,0,0,19:00 a 4:59
55865,-2,0,0,5:00 a 11:59
55866,8,0,0,19:00 a 4:59
55867,-2,0,1,12:00 a 18:59
55868,-6,0,1,12:00 a 18:59
55869,3,0,0,12:00 a 18:59
55870,7,0,0,12:00 a 18:59
55871,1,0,0,12:00 a 18:59
55872,-3,0,0,12:00 a 18:59
55873,-4,0,0,12:00 a 18:59
55874,-1,0,0,12:00 a 18:59
55875,0,0,0,12:00 a 18:59
55876,1,0,0,12:00 a 18:59
55877,-4,0,0,12:00 a 18:59
55878,-3,0,0,12:00 a 18:59
55879,-11,0,0,12:00 a 18:59
55880,-7,0,0,12:00 a 18:59
55881,57,1,0,12:00 a 18:59
55882,24,1,0,12:00 a 18:59
55883,8,0,0,12:00 a 18:59
55884,-1,0,0,12:00 a 18:59
55885,6,0,0,12:00 a 18:59
55886,12,0,0,12:00 a 18:59
55887,-13,0,0,12:00 a 18:59
55888,-5,0,0,12:00 a 18:59
55889,-5,0,0,12:00 a 18:59
55890,-6,0,0,12:00 a 18:59
55891,1,0,0,12:00 a 18:59
55892,-7,0,0,12:00 a 18:59
55893,-2,0,0,12:00 a 18:59
55894,-1,0,0,12:00 a 18:59
55895,-3,0,0,12:00 a 18:59
55896,5,0,0,12:00 a 18:59
55897,0,0,1,19:00 a 4:59
55898,-4,0,1,19:00 a 4:59
55899,-7,0,0,19:00 a 4:59
55900,-13,0,0,19:00 a 4:59
55901,3,0,0,19:00 a 4:59
55902,-11,0,0,19:00 a 4:59
55903,-6,0,0,19:00 a 4:59
55904,3,0,0,19:00 a 4:59
55905,-4,0,0,19:00 a 4:59
55906,-2,0,0,19:00 a 4:59
55907,-10,0,0,19:00 a 4:59
55908,-5,0,0,19:00 a 4:59
55909,-4,0,0,19:00 a 4:59
55910,-5,0,0,19:00 a 4:59
55911,-9,0,0,19:00 a 4:59
55912,-10,0,0,19:00 a 4:59
55913,2,0,0,19:00 a 4:59
55914,-4,0,0,19:00 a 4:59
55915,1,0,0,19:00 a 4:59
55916,0,0,0,19:00 a 4:59
55917,-2,0,0,19:00 a 4:59
55918,2,0,0,19:00 a 4:59
55919,-6,0,0,19:00 a 4:59
55920,-8,0,0,19:00 a 4:59
55921,-5,0,0,19:00 a 4:59
55922,-2,0,0,19:00 a 4:59
55923,0,0,0,19:00 a 4:59
55924,-4,0,0,19:00 a 4:59
55925,-1,0,1,19:00 a 4:59
55926,-1,0,1,5:00 a 11:59
55927,-3,0,1,5:00 a 11:59
55928,2,0,0,5:00 a 11:59
55929,5,0,0,5:00 a 11:59
55930,4,0,0,5:00 a 11:59
55931,5,0,0,5:00 a 11:59
55932,-4,0,0,5:00 a 11:59
55933,27,1,0,5:00 a 11:59
55934,-3,0,0,5:00 a 11:59
55935,7,0,0,5:00 a 11:59
55936,5,0,0,5:00 a 11:59
55937,4,0,0,5:00 a 11:59
55938,9,0,0,5:00 a 11:59
55939,-3,0,0,5:00 a 11:59
55940,0,0,0,5:00 a 11:59
55941,89,1,0,5:00 a 11:59
55942,15,0,0,5:00 a 11:59
55943,34,1,0,5:00 a 11:59
55944,-10,0,0,5:00 a 11:59
55945,47,1,0,5:00 a 11:59
55946,-5,0,0,5:00 a 11:59
55947,4,0,0,5:00 a 11:59
55948,5,0,0,5:00 a 11:59
55949,39,1,0,5:00 a 11:59
55950,-9,0,0,5:00 a 11:59
55951,-13,0,0,5:00 a 11:59
55952,7,0,0,5:00 a 11:59
55953,2,0,0,5:00 a 11:59
55954,20,1,0,5:00 a 11:59
55955,-8,0,0,5:00 a 11:59
55956,-2,0,1,5:00 a 11:59
55957,2,0,1,5:00 a 11:59
55958,1,0,0,5:00 a 11:59
55959,-11,0,0,5:00 a 11:59
55960,-13,0,0,5:00 a 11:59
55961,-4,0,0,5:00 a 11:59
55962,-12,0,0,5:00 a 11:59
55963,-9,0,0,5:00 a 11:59
55964,-1,0,0,5:00 a 11:59
55965,-1,0,0,5:00 a 11:59
55966,-8,0,0,5:00 a 11:59
55967,-9,0,0,5:00 a 11:59
55968,2,0,0,5:00 a 11:59
55969,-7,0,0,5:00 a 11:59
55970,-2,0,0,5:00 a 11:59
55971,-6,0,0,5:00 a 11:59
55972,4,0,0,5:00 a 11:59
55973,-5,0,0,5:00 a 11:59
55974,-7,0,0,5:00 a 11:59
55975,55,1,0,5:00 a 11:59
55976,-4,0,0,5:00 a 11:59
55977,-13,0,0,5:00 a 11:59
55978,-3,0,0,5:00 a 11:59
55979,6,0,0,5:00 a 11:59
55980,-11,0,0,5:00 a 11:59
55981,-2,0,0,5:00 a 11:59
55982,23,1,0,5:00 a 11:59
55983,0,0,0,5:00 a 11:59
55984,-9,0,0,5:00 a 11:59
55985,26,1,1,12:00 a 18:59
55986,7,0,0,12:00 a 18:59
55987,-12,0,0,12:00 a 18:59
55988,-1,0,0,12:00 a 18:59
55989,-8,0,0,12:00 a 18:59
55990,-7,0,0,12:00 a 18:59
55991,7,0,0,12:00 a 18:59
55992,-5,0,0,12:00 a 18:59
55993,5,0,0,12:00 a 18:59
55994,2,0,0,12:00 a 18:59
55995,49,1,0,12:00 a 18:59
55996,7,0,0,12:00 a 18:59
55997,-4,0,0,12:00 a 18:59
55998,28,1,0,12:00 a 18:59
55999,-12,0,0,12:00 a 18:59
56000,4,0,0,12:00 a 18:59
56001,19,1,0,12:00 a 18:59
56002,-1,0,0,12:00 a 18:59
56003,23,1,0,12:00 a 18:59
56004,13,0,0,12:00 a 18:59
56005,23,1,0,12:00 a 18:59
56006,-3,0,0,12:00 a 18:59
56007,-1,0,0,12:00 a 18:59
56008,18,1,0,12:00 a 18:59
56009,-5,0,0,12:00 a 18:59
56010,3,0,1,12:00 a 18:59
56011,-12,0,1,12:00 a 18:59
56012,12,0,0,12:00 a 18:59
56013,-10,0,0,12:00 a 18:59
56014,-4,0,0,12:00 a 18:59
56015,-1,0,0,12:00 a 18:59
56016,-11,0,0,12:00 a 18:59
56017,-1,0,0,12:00 a 18:59
56018,1,0,0,12:00 a 18:59
56019,29,1,0,12:00 a 18:59
56020,6,0,0,12:00 a 18:59
56021,-4,0,0,12:00 a 18:59
56022,-2,0,0,12:00 a 18:59
56023,15,0,0,12:00 a 18:59
56024,5,0,0,12:00 a 18:59
56025,2,0,0,12:00 a 18:59
56026,-11,0,0,12:00 a 18:59
56027,-1,0,0,12:00 a 18:59
56028,-7,0,0,12:00 a 18:59
56029,-1,0,0,12:00 a 18:59
56030,3,0,0,12:00 a 18:59
56031,5,0,0,12:00 a 18:59
56032,-8,0,0,12:00 a 18:59
56033,5,0,0,12:00 a 18:59
56034,6,0,0,12:00 a 18:59
56035,-12,0,0,12:00 a 18:59
56036,10,0,0,12:00 a 18:59
56037,-6,0,0,12:00 a 18:59
56038,5,0,1,5:00 a 11:59
56039,-1,0,1,5:00 a 11:59
56040,-12,0,0,5:00 a 11:59
56041,4,0,0,5:00 a 11:59
56042,2,0,0,5:00 a 11:59
56043,0,0,0,5:00 a 11:59
56044,-11,0,0,5:00 a 11:59
56045,-6,0,0,5:00 a 11:59
56046,7,0,0,5:00 a 11:59
56047,2,0,0,5:00 a 11:59
56048,0,0,0,5:00 a 11:59
56049,4,0,0,5:00 a 11:59
56050,-9,0,0,5:00 a 11:59
56051,-4,0,0,5:00 a 11:59
56052,-9,0,0,5:00 a 11:59
56053,-7,0,0,5:00 a 11:59
56054,-6,0,0,5:00 a 11:59
56055,-4,0,0,5:00 a 11:59
56056,1,0,0,5:00 a 11:59
56057,-14,0,0,5:00 a 11:59
56058,-5,0,0,5:00 a 11:59
56059,-13,0,0,5:00 a 11:59
56060,-14,0,0,5:00 a 11:59
56061,0,0,0,5:00 a 11:59
56062,-7,0,0,5:00 a 11:59
56063,1,0,0,5:00 a 11:59
56064,10,0,0,5:00 a 11:59
56065,-12,0,0,5:00 a 11:59
56066,26,1,1,19:00 a 4:59
56067,85,1,1,19:00 a 4:59
56068,59,1,0,19:00 a 4:59
56069,3,0,0,19:00 a 4:59
56070,13,0,0,19:00 a 4:59
56071,85,1,0,19:00 a 4:59
56072,12,0,0,19:00 a 4:59
56073,2,0,0,19:00 a 4:59
56074,30,1,0,19:00 a 4:59
56075,21,1,0,19:00 a 4:59
56076,1,0,0,19:00 a 4:59
56077,23,1,0,19:00 a 4:59
56078,66,1,0,19:00 a 4:59
56079,32,1,0,19:00 a 4:59
56080,66,1,0,19:00 a 4:59
56081,-2,0,0,19:00 a 4:59
56082,15,0,0,19:00 a 4:59
56083,15,0,0,19:00 a 4:59
56084,26,1,0,19:00 a 4:59
56085,22,1,0,19:00 a 4:59
56086,77,1,0,19:00 a 4:59
56087,-1,0,0,19:00 a 4:59
56088,22,1,0,19:00 a 4:59
56089,30,1,0,19:00 a 4:59
56090,37,1,0,19:00 a 4:59
56091,23,1,0,19:00 a 4:59
56092,-5,0,0,19:00 a 4:59
56093,-11,0,1,12:00 a 18:59
56094,2,0,0,12:00 a 18:59
56095,3,0,0,12:00 a 18:59
56096,2,0,0,12:00 a 18:59
56097,24,1,0,12:00 a 18:59
56098,-7,0,0,12:00 a 18:59
56099,26,1,0,12:00 a 18:59
56100,5,0,0,12:00 a 18:59
56101,-9,0,0,12:00 a 18:59
56102,3,0,0,12:00 a 18:59
56103,9,0,0,12:00 a 18:59
56104,18,1,0,12:00 a 18:59
56105,-10,0,0,12:00 a 18:59
56106,-8,0,1,5:00 a 11:59
56107,32,1,1,5:00 a 11:59
56108,-5,0,0,5:00 a 11:59
56109,26,1,0,5:00 a 11:59
56110,22,1,0,5:00 a 11:59
56111,6,0,0,5:00 a 11:59
56112,14,0,0,5:00 a 11:59
56113,25,1,0,5:00 a 11:59
56114,-2,0,0,5:00 a 11:59
56115,75,1,0,5:00 a 11:59
56116,0,0,0,5:00 a 11:59
56117,-4,0,0,5:00 a 11:59
56118,21,1,0,5:00 a 11:59
56119,-12,0,0,5:00 a 11:59
56120,12,0,0,5:00 a 11:59
56121,18,1,0,5:00 a 11:59
56122,0,0,0,5:00 a 11:59
56123,10,0,0,5:00 a 11:59
56124,14,0,0,5:00 a 11:59
56125,11,0,0,5:00 a 11:59
56126,0,0,0,5:00 a 11:59
56127,0,0,0,5:00 a 11:59
56128,6,0,0,5:00 a 11:59
56129,18,1,0,5:00 a 11:59
56130,19,1,0,5:00 a 11:59
56131,15,0,0,5:00 a 11:59
56132,5,0,0,5:00 a 11:59
56133,19,1,0,5:00 a 11:59
56134,-4,0,0,5:00 a 11:59
56135,30,1,1,12:00 a 18:59
56136,86,1,1,12:00 a 18:59
56137,17,1,0,12:00 a 18:59
56138,13,0,0,12:00 a 18:59
56139,28,1,0,12:00 a 18:59
56140,7,0,0,12:00 a 18:59
56141,13,0,0,12:00 a 18:59
56142,19,1,0,12:00 a 18:59
56143,37,1,0,12:00 a 18:59
56144,-3,0,0,12:00 a 18:59
56145,6,0,0,12:00 a 18:59
56146,7,0,0,12:00 a 18:59
56147,0,0,0,12:00 a 18:59
56148,8,0,0,12:00 a 18:59
56149,9,0,0,12:00 a 18:59
56150,36,1,0,12:00 a 18:59
56151,89,1,0,12:00 a 18:59
56152,-3,0,0,12:00 a 18:59
56153,12,0,0,12:00 a 18:59
56154,158,1,0,12:00 a 18:59
56155,-1,0,0,12:00 a 18:59
56156,2,0,0,12:00 a 18:59
56157,4,0,0,12:00 a 18:59
56158,-2,0,0,12:00 a 18:59
56159,-1,0,0,12:00 a 18:59
56160,0,0,0,12:00 a 18:59
56161,0,0,0,12:00 a 18:59
56162,-1,0,0,12:00 a 18:59
56163,37,1,0,12:00 a 18:59
56164,-3,0,0,12:00 a 18:59
56165,-4,0,1,19:00 a 4:59
56166,-9,0,1,5:00 a 11:59
56167,-1,0,0,5:00 a 11:59
56168,20,1,0,5:00 a 11:59
56169,0,0,0,5:00 a 11:59
56170,-14,0,0,5:00 a 11:59
56171,2,0,0,5:00 a 11:59
56172,20,1,0,5:00 a 11:59
56173,5,0,0,5:00 a 11:59
56174,5,0,0,5:00 a 11:59
56175,0,0,0,5:00 a 11:59
56176,-2,0,0,5:00 a 11:59
56177,-1,0,0,5:00 a 11:59
56178,6,0,0,5:00 a 11:59
56179,-5,0,0,5:00 a 11:59
56180,5,0,0,5:00 a 11:59
56181,11,0,0,5:00 a 11:59
56182,-5,0,0,5:00 a 11:59
56183,-6,0,0,5:00 a 11:59
56184,1,0,0,5:00 a 11:59
56185,8,0,0,5:00 a 11:59
56186,18,1,0,5:00 a 11:59
56187,-3,0,1,12:00 a 18:59
56188,-5,0,0,12:00 a 18:59
56189,20,1,0,12:00 a 18:59
56190,-8,0,0,12:00 a 18:59
56191,1,0,0,12:00 a 18:59
56192,4,0,0,12:00 a 18:59
56193,5,0,0,12:00 a 18:59
56194,40,1,0,12:00 a 18:59
56195,97,1,0,12:00 a 18:59
56196,3,0,0,12:00 a 18:59
56197,-7,0,0,12:00 a 18:59
56198,1,0,0,12:00 a 18:59
56199,0,0,0,12:00 a 18:59
56200,6,0,0,12:00 a 18:59
56201,-3,0,0,12:00 a 18:59
56202,9,0,0,12:00 a 18:59
56203,-2,0,1,19:00 a 4:59
56204,-2,0,1,19:00 a 4:59
56205,-2,0,0,19:00 a 4:59
56206,-1,0,0,19:00 a 4:59
56207,2,0,0,19:00 a 4:59
56208,1,0,0,19:00 a 4:59
56209,-6,0,0,19:00 a 4:59
56210,-3,0,0,19:00 a 4:59
56211,3,0,0,19:00 a 4:59
56212,-7,0,0,19:00 a 4:59
56213,-1,0,0,19:00 a 4:59
56214,-6,0,0,19:00 a 4:59
56215,1,0,0,19:00 a 4:59
56216,-4,0,0,19:00 a 4:59
56217,0,0,0,19:00 a 4:59
56218,-9,0,0,19:00 a 4:59
56219,-9,0,0,19:00 a 4:59
56220,-7,0,0,19:00 a 4:59
56221,-8,0,0,19:00 a 4:59
56222,-2,0,0,19:00 a 4:59
56223,-3,0,0,19:00 a 4:59
56224,6,0,0,19:00 a 4:59
56225,-6,0,0,19:00 a 4:59
56226,-4,0,0,19:00 a 4:59
56227,-2,0,0,19:00 a 4:59
56228,-5,0,0,19:00 a 4:59
56229,-4,0,0,19:00 a 4:59
56230,-3,0,0,19:00 a 4:59
56231,-6,0,0,19:00 a 4:59
56232,5,0,0,19:00 a 4:59
56233,-9,0,1,5:00 a 11:59
56234,-2,0,1,5:00 a 11:59
56235,4,0,0,5:00 a 11:59
56236,9,0,0,5:00 a 11:59
56237,0,0,0,5:00 a 11:59
56238,-4,0,0,5:00 a 11:59
56239,20,1,0,5:00 a 11:59
56240,0,0,0,5:00 a 11:59
56241,2,0,0,5:00 a 11:59
56242,3,0,0,5:00 a 11:59
56243,-2,0,0,5:00 a 11:59
56244,6,0,0,5:00 a 11:59
56245,-2,0,0,5:00 a 11:59
56246,2,0,0,5:00 a 11:59
56247,15,0,0,5:00 a 11:59
56248,-9,0,0,5:00 a 11:59
56249,1,0,0,5:00 a 11:59
56250,1,0,0,5:00 a 11:59
56251,20,1,0,5:00 a 11:59
56252,0,0,0,5:00 a 11:59
56253,-1,0,0,5:00 a 11:59
56254,-5,0,0,5:00 a 11:59
56255,-8,0,0,5:00 a 11:59
56256,3,0,0,5:00 a 11:59
56257,5,0,0,5:00 a 11:59
56258,0,0,0,5:00 a 11:59
56259,-8,0,0,5:00 a 11:59
56260,-4,0,0,5:00 a 11:59
56261,4,0,0,5:00 a 11:59
56262,-14,0,1,19:00 a 4:59
56263,-3,0,1,19:00 a 4:59
56264,-10,0,0,19:00 a 4:59
56265,0,0,0,19:00 a 4:59
56266,-6,0,0,19:00 a 4:59
56267,1,0,0,19:00 a 4:59
56268,-6,0,0,19:00 a 4:59
56269,-6,0,0,19:00 a 4:59
56270,-7,0,0,19:00 a 4:59
56271,-10,0,0,19:00 a 4:59
56272,-3,0,0,19:00 a 4:59
56273,-3,0,0,19:00 a 4:59
56274,1,0,0,19:00 a 4:59
56275,-2,0,0,19:00 a 4:59
56276,-1,0,0,19:00 a 4:59
56277,-1,0,0,19:00 a 4:59
56278,-12,0,0,19:00 a 4:59
56279,-1,0,0,19:00 a 4:59
56280,-12,0,0,19:00 a 4:59
56281,2,0,0,19:00 a 4:59
56282,-8,0,0,19:00 a 4:59
56283,-11,0,0,19:00 a 4:59
56284,1,0,0,19:00 a 4:59
56285,-4,0,0,19:00 a 4:59
56286,0,0,0,19:00 a 4:59
56287,-6,0,0,19:00 a 4:59
56288,-8,0,0,19:00 a 4:59
56289,9,0,0,19:00 a 4:59
56290,1,0,0,19:00 a 4:59
56291,-2,0,1,19:00 a 4:59
56292,-10,0,1,19:00 a 4:59
56293,-3,0,0,19:00 a 4:59
56294,0,0,0,19:00 a 4:59
56295,3,0,0,19:00 a 4:59
56296,1,0,0,19:00 a 4:59
56297,-10,0,0,19:00 a 4:59
56298,-5,0,0,19:00 a 4:59
56299,5,0,0,19:00 a 4:59
56300,-4,0,0,19:00 a 4:59
56301,18,1,0,19:00 a 4:59
56302,33,1,0,19:00 a 4:59
56303,-14,0,0,19:00 a 4:59
56304,-14,0,0,19:00 a 4:59
56305,-5,0,0,19:00 a 4:59
56306,-8,0,0,19:00 a 4:59
56307,4,0,0,19:00 a 4:59
56308,-6,0,0,19:00 a 4:59
56309,-13,0,0,19:00 a 4:59
56310,1,0,0,19:00 a 4:59
56311,-6,0,0,19:00 a 4:59
56312,-12,0,0,19:00 a 4:59
56313,-2,0,0,19:00 a 4:59
56314,-9,0,0,19:00 a 4:59
56315,0,0,0,19:00 a 4:59
56316,1,0,0,19:00 a 4:59
56317,-7,0,0,19:00 a 4:59
56318,2,0,1,19:00 a 4:59
56319,1,0,1,19:00 a 4:59
56320,-4,0,0,19:00 a 4:59
56321,6,0,0,19:00 a 4:59
56322,0,0,0,19:00 a 4:59
56323,14,0,0,19:00 a 4:59
56324,7,0,0,19:00 a 4:59
56325,-6,0,0,19:00 a 4:59
56326,-5,0,0,19:00 a 4:59
56327,-6,0,0,19:00 a 4:59
56328,-5,0,0,19:00 a 4:59
56329,-6,0,0,19:00 a 4:59
